Year,quarter,city1,city2,fare,carrier_lg,fare_lg,carrier_low,fare_low
2021,4,"Austin, Texas",Houston,151.39,WN,142.42,WN,142.42
2021,4,"Austin, Texas","Orlando, Florida",163.08,AA,157.69,NK,105.51
2021,4,"Austin, Texas",Minneapolis–Saint Paul,195.85,DL,220.05,WN,149.4
2021,4,"Austin, Texas",New York City,218.49,UA,226.02,B6,191.76
2021,4,"Austin, Texas",Las Vegas,173.73,WN,194.64,AA,185.04
2021,4,"Austin, Texas",Indianapolis,180.53,AA,177.05,G4,86.42
2021,4,"Austin, Texas",San Francisco,228.45,WN,214.18,WN,214.18
2021,4,"Austin, Texas",Miami,148.33,AA,160.41,WN,133.28
2021,4,"Austin, Texas",Los Angeles,171.85,AA,185.84,DL,170.37
2021,4,"Austin, Texas",Cincinnati,157.2,AA,157.96,G4,92.42
2021,4,"Austin, Texas","Sacramento, California",249.64,WN,242.41,WN,242.41
2021,4,"Austin, Texas","Tampa, Florida",181.53,WN,170.98,WN,170.98
2021,4,"Austin, Texas","Kansas City, Missouri",166.12,WN,162.12,WN,162.12
2021,4,"Austin, Texas",New Orleans,145.66,WN,140.8,WN,140.8
2021,4,"Austin, Texas",San Diego,217.79,WN,209.77,WN,209.77
2021,4,"Austin, Texas","Portland, Oregon",227.79,AS,231.05,DL,211.15
2021,4,"Austin, Texas",Philadelphia,282.42,AA,298.01,WN,231.62
2021,4,"Austin, Texas","Raleigh/Durham, NC",183.03,AA,181.94,WN,176.45
2021,4,"Austin, Texas",Salt Lake City,219.88,DL,229.49,WN,192.23
2021,4,"Asheville, North Carolina",New York City,183.83,G4,106.76,G4,106.76
2021,4,"Asheville, North Carolina",Miami,133.37,G4,104.7,G4,104.7
2021,4,"Asheville, North Carolina","Tampa, Florida",121.03,G4,93.73,G4,93.73
2021,4,"Asheville, North Carolina","Sanford, Florida",84.64,G4,84.64,G4,84.64
2021,4,"Tucson, Arizona","Washington, DC (Metropolitan Area)",310.3,AA,306.26,WN,269.96
2021,4,"Phoenix, Arizona",Pittsburgh,243.52,AA,248.04,AA,248.04
2021,4,"Phoenix, Arizona",Seattle,171.42,AS,177.23,WN,140.1
2021,4,"Phoenix, Arizona","Washington, DC (Metropolitan Area)",289.11,AA,320.79,WN,267.04
2021,4,"Phoenix, Arizona","Wichita, Kansas",166.46,WN,177.13,G4,87.4
2021,4,"Phoenix, Arizona",St. Louis,221.46,WN,233.58,AA,230.16
2021,4,"Phoenix, Arizona","Sioux Falls, South Dakota",137.28,G4,98.42,G4,98.42
2021,4,"Phoenix, Arizona","Spokane, Washington",206.42,WN,197.87,WN,197.87
2021,4,"Phoenix, Arizona",San Francisco,150.38,WN,147.94,WN,147.94
2021,4,"Phoenix, Arizona","Sacramento, California",155.94,WN,157.45,AA,150.89
2021,4,"Phoenix, Arizona","Tampa, Florida",264.61,AA,268.76,WN,245.36
2021,4,"Phoenix, Arizona",San Antonio,193.07,WN,188.2,WN,188.2
2021,4,"Phoenix, Arizona",San Diego,151.56,WN,151.61,WN,151.61
2021,4,"Phoenix, Arizona","Portland, Oregon",201.19,AS,200.67,WN,190.38
2021,4,"Phoenix, Arizona","Provo, Utah",92.3,G4,92.3,G4,92.3
2021,4,"Phoenix, Arizona","Raleigh/Durham, NC",280.41,AA,287.94,WN,261.95
2021,4,"Phoenix, Arizona","Reno, Nevada",162.21,WN,153.13,WN,153.13
2021,4,"Phoenix, Arizona",Salt Lake City,156.78,DL,169.03,WN,148.81
2021,4,"Phoenix, Arizona","Tulsa, Oklahoma",215.77,WN,208.64,WN,208.64
2021,4,"Hartford, Connecticut","Phoenix, Arizona",312.57,AA,310.12,WN,273.03
2021,4,"Hartford, Connecticut","Nashville, Tennessee",207.97,WN,201.62,WN,201.62
2021,4,"Hartford, Connecticut","Washington, DC (Metropolitan Area)",166.83,AA,192.98,WN,150.01
2021,4,"Hartford, Connecticut",Houston,290.05,UA,320.73,WN,260.67
2021,4,"Hartford, Connecticut","Orlando, Florida",168.35,B6,184.67,NK,111
2021,4,"Hartford, Connecticut",Minneapolis–Saint Paul,241.56,DL,252.39,SY,96.64
2021,4,"Hartford, Connecticut",Las Vegas,233.42,B6,196.51,B6,196.51
2021,4,"Hartford, Connecticut",San Francisco,271.79,B6,236.68,B6,236.68
2021,4,"Hartford, Connecticut",Miami,160.64,B6,157.04,B6,157.04
2021,4,"Hartford, Connecticut",Los Angeles,270.3,B6,220.71,B6,220.71
2021,4,"Hartford, Connecticut","Tampa, Florida",175.12,WN,176.16,WN,176.16
2021,4,"Hartford, Connecticut","West Palm Beach, Florida",210.08,B6,210.43,AA,180.35
2021,4,Seattle,"Tucson, Arizona",208.86,AS,208.51,DL,205.78
2021,4,Seattle,"Washington, DC (Metropolitan Area)",261.28,AS,260.09,AS,260.09
2021,4,Seattle,St. Louis,241.05,AS,246.24,WN,201.76
2021,4,Seattle,"Spokane, Washington",156.88,AS,156,AS,156
2021,4,Seattle,"Tampa, Florida",269.01,AS,260.07,AS,260.07
2021,4,"Birmingham, Alabama",Dallas–Fort Worth metroplex,196.62,AA,205.57,WN,172.92
2021,4,"Birmingham, Alabama",Denver,221.75,WN,185.83,WN,185.83
2021,4,"Birmingham, Alabama","Washington, DC (Metropolitan Area)",210.62,AA,241.69,WN,163.08
2021,4,"Birmingham, Alabama",Chicago,185.95,WN,165.44,WN,165.44
2021,4,"Birmingham, Alabama",Houston,193.14,UA,206.29,WN,164.27
2021,4,"Birmingham, Alabama","Orlando, Florida",183.22,WN,169.57,WN,169.57
2021,4,"Birmingham, Alabama",New York City,253.78,DL,274.48,AA,218.98
2021,4,"Birmingham, Alabama",Las Vegas,273.71,WN,251.69,WN,251.69
2021,4,"Birmingham, Alabama",Los Angeles,337.5,WN,261.29,WN,261.29
2021,4,"Birmingham, Alabama","Tampa, Florida",165.49,WN,147.33,WN,147.33
2021,4,"El Paso, Texas","Phoenix, Arizona",149.39,WN,141.95,WN,141.95
2021,4,"El Paso, Texas","Washington, DC (Metropolitan Area)",304.43,AA,295.79,WN,272.68
2021,4,"El Paso, Texas",Houston,183.93,WN,170.9,WN,170.9
2021,4,"El Paso, Texas","Orlando, Florida",235.61,WN,243.43,F9,126.86
2021,4,"El Paso, Texas",New York City,309.79,AA,282.79,WN,276.25
2021,4,"El Paso, Texas",Las Vegas,162.62,WN,179.31,G4,87.77
2021,4,"El Paso, Texas",Los Angeles,181.63,WN,169.67,WN,169.67
2021,4,"El Paso, Texas",San Antonio,174.76,WN,165.91,WN,165.91
2021,4,"Bismarck/Mandan, ND","Phoenix, Arizona",130.69,G4,104.09,G4,104.09
2021,4,Cleveland,Dallas–Fort Worth metroplex,247.82,AA,257.17,NK,114.74
2021,4,Cleveland,Denver,167.47,UA,189.93,F9,93.49
2021,4,Cleveland,"Phoenix, Arizona",191.32,F9,99.51,F9,99.51
2021,4,Cleveland,"Nashville, Tennessee",159.73,WN,150.39,WN,150.39
2021,4,Cleveland,"Washington, DC (Metropolitan Area)",141.74,AA,154.09,WN,128.67
2021,4,Cleveland,Houston,255.09,UA,274.46,WN,209.28
2021,4,Cleveland,"Orlando, Florida",140.48,UA,166.43,F9,90.58
2021,4,Cleveland,Minneapolis–Saint Paul,230.6,DL,245.29,UA,181.06
2021,4,Cleveland,New York City,172.48,UA,168.47,AA,164.83
2021,4,Cleveland,"Fort Myers, Florida",173.32,UA,218.84,F9,102.74
2021,4,Cleveland,Las Vegas,180.43,F9,99.9,F9,99.9
2021,4,Cleveland,San Francisco,328.49,UA,347.59,WN,282.38
2021,4,Cleveland,Miami,156.28,UA,175.81,NK,99.45
2021,4,Cleveland,Los Angeles,256.12,UA,281.5,NK,140.89
2021,4,Cleveland,"Tampa, Florida",130.54,F9,89.59,F9,89.59
2021,4,Cleveland,San Diego,288.01,UA,304.59,WN,275.96
2021,4,Cleveland,Philadelphia,213.16,AA,220.87,UA,150.75
2021,4,"Nashville, Tennessee",Pittsburgh,161.9,WN,164.93,WN,164.93
2021,4,"Nashville, Tennessee","Phoenix, Arizona",245.58,WN,241.61,WN,241.61
2021,4,"Nashville, Tennessee",Seattle,246.56,AS,248.18,AS,248.18
2021,4,"Nashville, Tennessee","Washington, DC (Metropolitan Area)",167.23,WN,158.59,WN,158.59
2021,4,"Nashville, Tennessee","Orlando, Florida",171.46,WN,178.3,F9,92.5
2021,4,"Nashville, Tennessee","Panama City, Florida",159.52,WN,155.23,WN,155.23
2021,4,"Nashville, Tennessee",New York City,154.79,UA,151.41,WN,149.44
2021,4,"Nashville, Tennessee",San Francisco,278.4,WN,264.28,WN,264.28
2021,4,"Nashville, Tennessee","Sacramento, California",288.61,WN,260.92,WN,260.92
2021,4,"Nashville, Tennessee","Tampa, Florida",160.44,WN,159.65,WN,159.65
2021,4,"Nashville, Tennessee",San Antonio,212.5,WN,204.08,WN,204.08
2021,4,"Nashville, Tennessee",New Orleans,169.45,WN,163.68,WN,163.68
2021,4,"Nashville, Tennessee",San Diego,284.6,WN,274.72,WN,274.72
2021,4,"Nashville, Tennessee","Norfolk, Virginia",173.25,WN,157.18,WN,157.18
2021,4,"Nashville, Tennessee","Portland, Oregon",296.19,DL,317.14,AA,279.48
2021,4,"Nashville, Tennessee",Philadelphia,175.89,AA,189.36,WN,163.2
2021,4,"Nashville, Tennessee","Raleigh/Durham, NC",161.81,WN,154.15,WN,154.15
2021,4,"Nashville, Tennessee",Salt Lake City,252.11,DL,270.36,WN,224.69
2021,4,"Nashville, Tennessee","Sarasota/Bradenton, FL",141.13,WN,139.04,G4,80.3
2021,4,"Boise, Idaho",Dallas–Fort Worth metroplex,261.68,AA,266.57,AS,224.2
2021,4,"Boise, Idaho",Denver,169.89,UA,175.5,WN,153.07
2021,4,"Boise, Idaho","Phoenix, Arizona",159.96,WN,156.95,WN,156.95
2021,4,"Boise, Idaho",Seattle,136.67,AS,134.83,AS,134.83
2021,4,"Boise, Idaho","Spokane, Washington",158.17,AS,158.18,AS,158.18
2021,4,"Boise, Idaho",Las Vegas,162.12,WN,162.8,G4,100.17
2021,4,"Boise, Idaho",San Francisco,149.03,WN,145.57,AS,141.87
2021,4,"Boise, Idaho",Los Angeles,169.08,WN,163.2,WN,163.2
2021,4,"Boise, Idaho","Sacramento, California",157.67,WN,157.43,WN,157.43
2021,4,"Boise, Idaho",San Diego,180.85,WN,160.83,WN,160.83
2021,4,"Boise, Idaho","Portland, Oregon",192.32,AS,191.31,AS,191.31
2021,4,Boston,Dallas–Fort Worth metroplex,216.36,AA,231.06,B6,173.56
2021,4,Boston,Pittsburgh,169.09,DL,172.72,DL,172.72
2021,4,Boston,Denver,264.75,UA,275.66,B6,233.88
2021,4,Boston,"Phoenix, Arizona",306.45,AA,317.68,B6,265.52
2021,4,Boston,Seattle,267.85,AS,253.95,AS,253.95
2021,4,Boston,Cleveland,150.79,DL,146.87,DL,146.87
2021,4,Boston,"Nashville, Tennessee",200.99,DL,220.53,B6,185.68
2021,4,Boston,"Buffalo, New York",159.55,B6,153.22,B6,153.22
2021,4,Boston,"Washington, DC (Metropolitan Area)",149.61,AA,160.85,B6,126.43
2021,4,Boston,Chicago,167.9,UA,167.58,DL,156.7
2021,4,Boston,"Charleston, South Carolina",195.88,B6,198.79,MX,126.27
2021,4,Boston,"Charlotte, North Carolina",178.75,AA,188.63,B6,151.69
2021,4,Boston,"Columbus, Ohio",197.09,DL,208.79,AA,186.24
2021,4,Boston,St. Louis,225.11,WN,222.97,AA,219.35
2021,4,Boston,"Myrtle Beach, South Carolina",153.86,NK,100.47,NK,100.47
2021,4,Boston,"Jacksonville, Florida",195.52,B6,177.95,B6,177.95
2021,4,Boston,Detroit,176.6,DL,181.41,B6,149.56
2021,4,Boston,Houston,229.19,UA,235.69,B6,183.73
2021,4,Boston,"Orlando, Florida",195.32,B6,206.71,WN,204.25
2021,4,Boston,Key West,272.93,B6,296.07,AA,231.94
2021,4,Boston,Minneapolis–Saint Paul,196.86,DL,210.41,SY,131.82
2021,4,Boston,New York City,126.01,B6,106.59,B6,106.59
2021,4,Boston,"Fort Myers, Florida",251.72,B6,279.31,AA,229.14
2021,4,Boston,Las Vegas,279.05,B6,323.2,NK,121.92
2021,4,Boston,Indianapolis,197.2,DL,208.27,AA,190.77
2021,4,Boston,San Francisco,349.43,B6,372.75,DL,311.75
2021,4,Boston,Miami,179.09,B6,170.47,B6,170.47
2021,4,Boston,Los Angeles,331.68,B6,342.98,UA,284.85
2021,4,Boston,Cincinnati,230.36,DL,248.36,AA,208.74
2021,4,Boston,"Sacramento, California",290.8,DL,295.4,AA,275.94
2021,4,Boston,"Tampa, Florida",202.61,B6,206.37,B6,206.37
2021,4,Boston,"Kansas City, Missouri",231.49,DL,236.26,WN,221.73
2021,4,Boston,San Antonio,215.73,B6,193.25,B6,193.25
2021,4,Boston,Milwaukee,221.33,DL,223.48,UA,191.16
2021,4,Boston,New Orleans,211.8,B6,198.19,B6,198.19
2021,4,Boston,San Diego,317.75,B6,345.91,AA,270.33
2021,4,Boston,"Norfolk, Virginia",164.65,AA,190.03,MX,104.09
2021,4,Boston,"West Palm Beach, Florida",222.94,B6,222.63,UA,182.16
2021,4,Boston,"Portland, Oregon",280.81,AS,288.94,AS,288.94
2021,4,Boston,Philadelphia,157.67,AA,164.18,DL,137.76
2021,4,Boston,"Raleigh/Durham, NC",203.93,DL,210.8,B6,196.64
2021,4,Boston,"Richmond, Virginia",176.27,DL,171.04,DL,171.04
2021,4,Boston,"Rochester, New York",136.72,AA,134.48,B6,133.05
2021,4,Boston,Salt Lake City,289.75,DL,313.07,B6,234.89
2021,4,Boston,"Savannah, Georgia",207.17,B6,210.37,AA,202.08
2021,4,Boston,"Sarasota/Bradenton, FL",220.78,B6,255.83,G4,119.84
2021,4,"Burlington, Vermont","Washington, DC (Metropolitan Area)",237.03,AA,239.47,UA,231.46
2021,4,"Burlington, Vermont",New York City,157.4,UA,171.11,DL,145.67
2021,4,"Buffalo, New York",Dallas–Fort Worth metroplex,239.47,AA,245.18,WN,212.14
2021,4,"Buffalo, New York",Denver,218.14,WN,222.74,F9,84.15
2021,4,"Buffalo, New York","Washington, DC (Metropolitan Area)",147.81,WN,141.62,WN,141.62
2021,4,"Buffalo, New York",Chicago,149.48,UA,141.44,WN,136.64
2021,4,"Buffalo, New York","Charlotte, North Carolina",193.64,AA,197.14,DL,185.97
2021,4,"Buffalo, New York","Orlando, Florida",163.53,WN,169.1,F9,88.19
2021,4,"Buffalo, New York",New York City,152.24,DL,148.4,DL,148.4
2021,4,"Buffalo, New York",Las Vegas,256.65,WN,249.28,AA,248.2
2021,4,"Buffalo, New York",Miami,170.34,WN,180.8,AA,142.94
2021,4,"Buffalo, New York",Los Angeles,255.9,B6,249.21,AA,237.7
2021,4,"Buffalo, New York","Tampa, Florida",189.22,WN,201.72,F9,99.22
2021,4,"Bozeman, Montana",Denver,138.11,UA,152.76,WN,119.65
2021,4,"Bozeman, Montana",Seattle,190.79,AS,185.05,AS,185.05
2021,4,"Bozeman, Montana",Las Vegas,128.82,WN,125.07,G4,93.42
2021,4,"Bozeman, Montana",Los Angeles,188.29,UA,186.46,AS,154.23
2021,4,"Washington, DC (Metropolitan Area)","West Palm Beach, Florida",188.33,AA,186.67,B6,157.44
2021,4,"Columbia, South Carolina","Washington, DC (Metropolitan Area)",219,AA,217.04,UA,206.82
2021,4,"Columbia, South Carolina",New York City,202.5,AA,195.89,AA,195.89
2021,4,Chicago,"Colorado Springs, Colorado",168.22,UA,186.46,WN,142.99
2021,4,Chicago,Dallas–Fort Worth metroplex,159.94,AA,180.56,WN,137.14
2021,4,Chicago,Pittsburgh,161.02,UA,167.68,WN,139.02
2021,4,Chicago,Denver,160.26,WN,144.65,WN,144.65
2021,4,Chicago,"Tucson, Arizona",267.63,AA,268.4,WN,229.05
2021,4,Chicago,"Phoenix, Arizona",204.94,AA,212.26,WN,195.56
2021,4,Chicago,"Hartford, Connecticut",209.4,UA,206.85,WN,183.32
2021,4,Chicago,Seattle,195.38,AS,194.31,AA,183.7
2021,4,Chicago,"El Paso, Texas",256.72,AA,255.02,WN,239.33
2021,4,Chicago,Cleveland,144.11,UA,146.06,WN,133.07
2021,4,Chicago,"Nashville, Tennessee",141.73,WN,128.75,WN,128.75
2021,4,Chicago,"Washington, DC (Metropolitan Area)",155.54,UA,165.31,WN,137.59
2021,4,Chicago,"Columbus, Ohio",159.8,WN,135.87,WN,135.87
2021,4,Chicago,St. Louis,146.46,WN,142.26,WN,142.26
2021,4,Chicago,"Jacksonville, Florida",199.1,UA,201.4,WN,172.46
2021,4,Chicago,Detroit,152.98,DL,152.64,WN,130.56
2021,4,Chicago,Houston,162.11,UA,179.48,WN,148.6
2021,4,Chicago,"Orlando, Florida",163.74,WN,159.13,WN,159.13
2021,4,Chicago,Minneapolis–Saint Paul,126.58,DL,132.44,WN,105.74
2021,4,Chicago,New York City,159.43,UA,163.77,DL,159.82
2021,4,Chicago,"Fort Myers, Florida",204.1,UA,229.36,WN,188.69
2021,4,Chicago,"Greenville/Spartanburg, SC",209.81,UA,192.86,UA,192.86
2021,4,Chicago,Las Vegas,201.92,WN,196.76,NK,116.12
2021,4,Chicago,San Francisco,257.1,UA,283.44,WN,231.09
2021,4,Chicago,Miami,160.63,AA,173.4,WN,139.45
2021,4,Chicago,Los Angeles,227.28,AA,236.52,WN,207.9
2021,4,Chicago,"Louisville, Kentucky",137.78,UA,136.58,WN,128.77
2021,4,Chicago,Cincinnati,147.97,UA,147.93,WN,120.94
2021,4,Chicago,"Sacramento, California",269.78,UA,281.98,WN,258.85
2021,4,Chicago,"Tampa, Florida",157.21,WN,150.65,WN,150.65
2021,4,Chicago,"Kansas City, Missouri",165.22,WN,157.1,WN,157.1
2021,4,Chicago,San Antonio,213.52,AA,216.19,WN,193.07
2021,4,Chicago,"Memphis, Tennessee",153.81,WN,121.18,WN,121.18
2021,4,Chicago,"Omaha, Nebraska",144.49,WN,132.04,WN,132.04
2021,4,Chicago,New Orleans,161.05,WN,152.94,WN,152.94
2021,4,Chicago,San Diego,229.51,UA,241.66,WN,211.96
2021,4,Chicago,"Norfolk, Virginia",174.48,UA,179.33,WN,154.2
2021,4,Chicago,"Pensacola, Florida",215.37,UA,229.34,WN,188.79
2021,4,Chicago,Oklahoma City,185.34,UA,186.29,WN,163.62
2021,4,Chicago,"West Palm Beach, Florida",235.72,AA,231.99,AA,231.99
2021,4,Chicago,"Portland, Oregon",243.09,UA,259.09,AS,218.15
2021,4,Chicago,Philadelphia,167.02,AA,174.62,WN,157
2021,4,Chicago,"Palm Springs, California",311.51,AA,295.13,WN,260.65
2021,4,Chicago,"Raleigh/Durham, NC",173.67,AA,184.92,WN,154.1
2021,4,Chicago,"Richmond, Virginia",171.05,UA,167.62,WN,146.5
2021,4,Chicago,Salt Lake City,238.22,DL,238.72,WN,214.74
2021,4,Chicago,"Savannah, Georgia",188.75,UA,195.91,WN,161.13
2021,4,Chicago,"Sarasota/Bradenton, FL",215.98,UA,237.9,WN,178.75
2021,4,Chicago,"Syracuse, New York",208.83,UA,192.88,UA,192.88
2021,4,Chicago,"Knoxville, Tennessee",174.42,UA,165.71,UA,165.71
2021,4,"Charleston, South Carolina",Dallas–Fort Worth metroplex,217.35,AA,230.14,WN,179.99
2021,4,"Charleston, South Carolina",Denver,241.43,WN,201.79,WN,201.79
2021,4,"Charleston, South Carolina",Seattle,254.57,AS,243.73,AS,243.73
2021,4,"Charleston, South Carolina","Nashville, Tennessee",146.94,WN,134.21,WN,134.21
2021,4,"Charleston, South Carolina","Washington, DC (Metropolitan Area)",163.47,AA,177.82,WN,145.98
2021,4,"Charleston, South Carolina",Chicago,179.3,UA,183.67,WN,149.84
2021,4,"Charleston, South Carolina",Houston,228.76,UA,245.58,WN,184.8
2021,4,"Charleston, South Carolina",New York City,147.25,B6,126.84,B6,126.84
2021,4,"Charleston, South Carolina",Miami,157.88,AA,170.72,B6,121.4
2021,4,"Charleston, South Carolina",Los Angeles,254.62,B6,186.93,B6,186.93
2021,4,"Charleston, South Carolina",Philadelphia,198.43,AA,203,F9,81.08
2021,4,"Cedar Rapids/Iowa City, IA","Phoenix, Arizona",156.59,G4,114.29,G4,114.29
2021,4,"Charlotte, North Carolina",Dallas–Fort Worth metroplex,205.57,AA,210.25,WN,168.71
2021,4,"Charlotte, North Carolina",Pittsburgh,194.26,AA,199.14,UA,147.98
2021,4,"Charlotte, North Carolina",Denver,183.4,AA,189.75,F9,104.17
2021,4,"Charlotte, North Carolina","Phoenix, Arizona",283.77,AA,289.05,F9,114.38
2021,4,"Charlotte, North Carolina","Hartford, Connecticut",223.64,AA,228.02,UA,175.94
2021,4,"Charlotte, North Carolina",Seattle,310.22,AA,315.34,DL,311.46
2021,4,"Charlotte, North Carolina",Cleveland,196.22,AA,201.45,WN,126.5
2021,4,"Charlotte, North Carolina","Nashville, Tennessee",152.52,AA,157.9,WN,121.57
2021,4,"Charlotte, North Carolina","Washington, DC (Metropolitan Area)",151.76,AA,158.56,WN,131.42
2021,4,"Charlotte, North Carolina",Chicago,166.62,AA,168.7,WN,143.21
2021,4,"Charlotte, North Carolina","Columbus, Ohio",209.56,AA,214.03,UA,120.22
2021,4,"Charlotte, North Carolina",St. Louis,149.81,AA,149.36,WN,142.13
2021,4,"Charlotte, North Carolina",Detroit,164.22,DL,167,AA,159.25
2021,4,"Charlotte, North Carolina",Houston,203.01,AA,198.43,AA,198.43
2021,4,"Charlotte, North Carolina","Orlando, Florida",178.95,AA,194.11,NK,102.41
2021,4,"Charlotte, North Carolina",Minneapolis–Saint Paul,203.79,DL,207.83,AA,198.28
2021,4,"Charlotte, North Carolina",New York City,181.12,AA,182.68,UA,178.83
2021,4,"Charlotte, North Carolina","Fort Myers, Florida",206.37,AA,207,DL,189.86
2021,4,"Charlotte, North Carolina",Las Vegas,240.52,AA,284.13,F9,94.61
2021,4,"Charlotte, North Carolina",Indianapolis,224.64,AA,235.48,WN,144.8
2021,4,"Charlotte, North Carolina",San Francisco,322.48,AA,327.66,F9,131.71
2021,4,"Charlotte, North Carolina",Miami,158.73,AA,160.98,NK,104.52
2021,4,"Charlotte, North Carolina",Los Angeles,310.23,AA,317.37,F9,118.59
2021,4,"Charlotte, North Carolina",Cincinnati,197.3,AA,197.54,DL,195.78
2021,4,"Charlotte, North Carolina","Sacramento, California",296.1,AA,346.25,DL,235.31
2021,4,"Charlotte, North Carolina","Tampa, Florida",183.38,AA,184.04,AA,184.04
2021,4,"Charlotte, North Carolina","Kansas City, Missouri",229.73,AA,232.8,WN,215.21
2021,4,"Charlotte, North Carolina",San Antonio,248.39,AA,250,WN,227.66
2021,4,"Charlotte, North Carolina","Memphis, Tennessee",211.41,AA,211.04,AA,211.04
2021,4,"Charlotte, North Carolina",Milwaukee,201.98,AA,205.79,DL,184.89
2021,4,"Charlotte, North Carolina",New Orleans,208.77,AA,212.81,WN,154.43
2021,4,"Charlotte, North Carolina",San Diego,321.02,AA,331.15,F9,132.74
2021,4,"Charlotte, North Carolina","West Palm Beach, Florida",212.66,AA,212.87,DL,211
2021,4,"Charlotte, North Carolina",Philadelphia,162.09,AA,170.25,F9,85.39
2021,4,"Charlotte, North Carolina",Salt Lake City,281.64,DL,286.88,AA,284.9
2021,4,"Charlotte, North Carolina","Syracuse, New York",202.36,AA,207.5,UA,153.01
2021,4,"Columbus, Ohio",Dallas–Fort Worth metroplex,206.42,AA,206.61,WN,198.42
2021,4,"Columbus, Ohio",Denver,199.64,WN,196.9,WN,196.9
2021,4,"Columbus, Ohio","Phoenix, Arizona",248.32,WN,234.94,WN,234.94
2021,4,"Columbus, Ohio",Seattle,238.6,AS,255.7,AA,198.06
2021,4,"Columbus, Ohio","Washington, DC (Metropolitan Area)",145.35,AA,148.19,WN,136.99
2021,4,"Columbus, Ohio",Houston,226.91,UA,239.73,WN,199.3
2021,4,"Columbus, Ohio","Orlando, Florida",172.74,WN,180.42,NK,108.03
2021,4,"Columbus, Ohio",Minneapolis–Saint Paul,232.61,DL,240.81,WN,182.56
2021,4,"Columbus, Ohio",New York City,179.22,UA,180.47,AA,171.07
2021,4,"Columbus, Ohio","Fort Myers, Florida",194.64,WN,201.92,NK,119.53
2021,4,"Columbus, Ohio",Las Vegas,223.89,WN,236.43,NK,119.41
2021,4,"Columbus, Ohio",San Francisco,292.14,WN,269.94,AA,260.44
2021,4,"Columbus, Ohio",Miami,173.73,AA,185.7,NK,110.54
2021,4,"Columbus, Ohio",Los Angeles,259.36,NK,122.95,NK,122.95
2021,4,"Columbus, Ohio","Tampa, Florida",146.99,WN,153.74,G4,95.74
2021,4,"Columbus, Ohio",Philadelphia,214.32,AA,218.08,UA,142.83
2021,4,"Columbus, Ohio","Sarasota/Bradenton, FL",148.84,WN,157.61,G4,91.76
2021,4,St. Louis,"Washington, DC (Metropolitan Area)",172.45,WN,162.33,WN,162.33
2021,4,St. Louis,"Tampa, Florida",179.29,WN,178.42,NK,90.83
2021,4,"Myrtle Beach, South Carolina","Washington, DC (Metropolitan Area)",124.31,WN,109.47,WN,109.47
2021,4,"Myrtle Beach, South Carolina",New York City,132.4,NK,105.74,NK,105.74
2021,4,"Jacksonville, Florida","Phoenix, Arizona",296.06,AA,290.06,WN,247.66
2021,4,"Jacksonville, Florida","Nashville, Tennessee",154.75,WN,143.67,WN,143.67
2021,4,"Jacksonville, Florida","Washington, DC (Metropolitan Area)",166.83,WN,154.66,WN,154.66
2021,4,"Jacksonville, Florida",St. Louis,180.43,WN,170.56,WN,170.56
2021,4,"Jacksonville, Florida",New York City,153.47,B6,136.6,B6,136.6
2021,4,"Jacksonville, Florida",Las Vegas,298.36,AA,265.03,WN,237.99
2021,4,"Jacksonville, Florida",San Francisco,354.73,DL,419.45,WN,274.21
2021,4,"Jacksonville, Florida",Miami,115.94,AA,116.06,B6,110.49
2021,4,"Jacksonville, Florida",Los Angeles,242.19,AA,231.78,B6,177.02
2021,4,"Jacksonville, Florida",Philadelphia,195.27,AA,210.9,F9,95.94
